Product_Code,W0,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,sax,as,group
P400,[6|39],[11|40],[15|46],[11|48],[10|45],[14|41],[11|42],[11|47],[12|49],[10|49],[8|48],[11|44],[11|45],[6|44],[8|45],[15|47],[14|44],[10|43],[10|52],[16|56],[10|48],[16|41],[11|43],[15|41],[16|35],[18|35],[6|38],[5|30],[5|36],[5|36],[7|48],[6|36],[9|41],[7|41],[12|34],[8|33],[4|37],[8|43],[9|38],[13|35],[8|36],[12|35],[13|34],[9|40],[10|43],[11|38],[13|36],[7|41],[11|43],[7|33],[16|35],aaaaaa,19,Group: 31
P557,[6|39],[11|40],[15|46],[11|48],[10|45],[14|41],[11|42],[11|47],[12|49],[10|49],[8|48],[11|44],[11|45],[6|44],[8|45],[15|47],[14|44],[10|43],[10|52],[16|56],[10|48],[16|41],[11|43],[15|41],[16|35],[18|35],[6|38],[5|30],[5|36],[5|36],[7|48],[6|36],[9|41],[7|41],[12|34],[8|33],[4|37],[8|43],[9|38],[13|35],[8|36],[12|35],[13|34],[9|40],[10|43],[11|38],[13|36],[7|41],[11|43],[7|33],[16|35],bbbaaa,30,Group: 31
P64,[6|39],[11|40],[15|46],[11|48],[10|45],[14|41],[11|42],[11|47],[12|49],[10|49],[8|48],[11|44],[11|45],[6|44],[8|45],[15|47],[14|44],[10|43],[10|52],[16|56],[10|48],[16|41],[11|43],[15|41],[16|35],[18|35],[6|38],[5|30],[5|36],[5|36],[7|48],[6|36],[9|41],[7|41],[12|34],[8|33],[4|37],[8|43],[9|38],[13|35],[8|36],[12|35],[13|34],[9|40],[10|43],[11|38],[13|36],[7|41],[11|43],[7|33],[16|35],bbbaaa,18,Group: 31
P10,[6|39],[11|40],[15|46],[11|48],[10|45],[14|41],[11|42],[11|47],[12|49],[10|49],[8|48],[11|44],[11|45],[6|44],[8|45],[15|47],[14|44],[10|43],[10|52],[16|56],[10|48],[16|41],[11|43],[15|41],[16|35],[18|35],[6|38],[5|30],[5|36],[5|36],[7|48],[6|36],[9|41],[7|41],[12|34],[8|33],[4|37],[8|43],[9|38],[13|35],[8|36],[12|35],[13|34],[9|40],[10|43],[11|38],[13|36],[7|41],[11|43],[7|33],[16|35],bbbaaa,20,Group: 31
P549,[6|39],[11|40],[15|46],[11|48],[10|45],[14|41],[11|42],[11|47],[12|49],[10|49],[8|48],[11|44],[11|45],[6|44],[8|45],[15|47],[14|44],[10|43],[10|52],[16|56],[10|48],[16|41],[11|43],[15|41],[16|35],[18|35],[6|38],[5|30],[5|36],[5|36],[7|48],[6|36],[9|41],[7|41],[12|34],[8|33],[4|37],[8|43],[9|38],[13|35],[8|36],[12|35],[13|34],[9|40],[10|43],[11|38],[13|36],[7|41],[11|43],[7|33],[16|35],bbbaaa,18,Group: 31
P162,[9|26],[4|30],[6|27],[7|24],[8|29],[7|24],[9|27],[6|21],[6|33],[5|31],[5|24],[5|32],[8|22],[6|29],[9|29],[8|26],[7|30],[6|23],[6|26],[6|27],[7|30],[6|30],[4|29],[9|38],[6|44],[5|32],[4|23],[7|18],[5|20],[5|23],[3|21],[4|26],[5|21],[6|23],[2|21],[6|25],[5|25],[4|29],[3|24],[5|22],[2|23],[6|20],[5|24],[4|26],[4|22],[3|25],[4|27],[6|24],[4|29],[6|29],[6|34],bbbaaa,13,Group: 32
P550,[9|26],[4|30],[6|27],[7|24],[8|29],[7|24],[9|27],[6|21],[6|33],[5|31],[5|24],[5|32],[8|22],[6|29],[9|29],[8|26],[7|30],[6|23],[6|26],[6|27],[7|30],[6|30],[4|29],[9|38],[6|44],[5|32],[4|23],[7|18],[5|20],[5|23],[3|21],[4|26],[5|21],[6|23],[2|21],[6|25],[5|25],[4|29],[3|24],[5|22],[2|23],[6|20],[5|24],[4|26],[4|22],[3|25],[4|27],[6|24],[4|29],[6|29],[6|34],aaaaaa,6,Group: 32
P144,[9|26],[4|30],[6|27],[7|24],[8|29],[7|24],[9|27],[6|21],[6|33],[5|31],[5|24],[5|32],[8|22],[6|29],[9|29],[8|26],[7|30],[6|23],[6|26],[6|27],[7|30],[6|30],[4|29],[9|38],[6|44],[5|32],[4|23],[7|18],[5|20],[5|23],[3|21],[4|26],[5|21],[6|23],[2|21],[6|25],[5|25],[4|29],[3|24],[5|22],[2|23],[6|20],[5|24],[4|26],[4|22],[3|25],[4|27],[6|24],[4|29],[6|29],[6|34],bbbaaa,12,Group: 32
P202,[9|26],[4|30],[6|27],[7|24],[8|29],[7|24],[9|27],[6|21],[6|33],[5|31],[5|24],[5|32],[8|22],[6|29],[9|29],[8|26],[7|30],[6|23],[6|26],[6|27],[7|30],[6|30],[4|29],[9|38],[6|44],[5|32],[4|23],[7|18],[5|20],[5|23],[3|21],[4|26],[5|21],[6|23],[2|21],[6|25],[5|25],[4|29],[3|24],[5|22],[2|23],[6|20],[5|24],[4|26],[4|22],[3|25],[4|27],[6|24],[4|29],[6|29],[6|34],aaaaaa,23,Group: 32
P403,[9|26],[4|30],[6|27],[7|24],[8|29],[7|24],[9|27],[6|21],[6|33],[5|31],[5|24],[5|32],[8|22],[6|29],[9|29],[8|26],[7|30],[6|23],[6|26],[6|27],[7|30],[6|30],[4|29],[9|38],[6|44],[5|32],[4|23],[7|18],[5|20],[5|23],[3|21],[4|26],[5|21],[6|23],[2|21],[6|25],[5|25],[4|29],[3|24],[5|22],[2|23],[6|20],[5|24],[4|26],[4|22],[3|25],[4|27],[6|24],[4|29],[6|29],[6|34],aaaaaa,25,Group: 32
P486,[9|26],[4|30],[6|27],[7|24],[8|29],[7|24],[9|27],[6|21],[6|33],[5|31],[5|24],[5|32],[8|22],[6|29],[9|29],[8|26],[7|30],[6|23],[6|26],[6|27],[7|30],[6|30],[4|29],[9|38],[6|44],[5|32],[4|23],[7|18],[5|20],[5|23],[3|21],[4|26],[5|21],[6|23],[2|21],[6|25],[5|25],[4|29],[3|24],[5|22],[2|23],[6|20],[5|24],[4|26],[4|22],[3|25],[4|27],[6|24],[4|29],[6|29],[6|34],bbbaaa,20,Group: 32
P535,[9|26],[4|30],[6|27],[7|24],[8|29],[7|24],[9|27],[6|21],[6|33],[5|31],[5|24],[5|32],[8|22],[6|29],[9|29],[8|26],[7|30],[6|23],[6|26],[6|27],[7|30],[6|30],[4|29],[9|38],[6|44],[5|32],[4|23],[7|18],[5|20],[5|23],[3|21],[4|26],[5|21],[6|23],[2|21],[6|25],[5|25],[4|29],[3|24],[5|22],[2|23],[6|20],[5|24],[4|26],[4|22],[3|25],[4|27],[6|24],[4|29],[6|29],[6|34],aaaaaa,37,Group: 32
P398,[9|26],[4|30],[6|27],[7|24],[8|29],[7|24],[9|27],[6|21],[6|33],[5|31],[5|24],[5|32],[8|22],[6|29],[9|29],[8|26],[7|30],[6|23],[6|26],[6|27],[7|30],[6|30],[4|29],[9|38],[6|44],[5|32],[4|23],[7|18],[5|20],[5|23],[3|21],[4|26],[5|21],[6|23],[2|21],[6|25],[5|25],[4|29],[3|24],[5|22],[2|23],[6|20],[5|24],[4|26],[4|22],[3|25],[4|27],[6|24],[4|29],[6|29],[6|34],aaaaaa,18,Group: 32
P546,[9|26],[4|30],[6|27],[7|24],[8|29],[7|24],[9|27],[6|21],[6|33],[5|31],[5|24],[5|32],[8|22],[6|29],[9|29],[8|26],[7|30],[6|23],[6|26],[6|27],[7|30],[6|30],[4|29],[9|38],[6|44],[5|32],[4|23],[7|18],[5|20],[5|23],[3|21],[4|26],[5|21],[6|23],[2|21],[6|25],[5|25],[4|29],[3|24],[5|22],[2|23],[6|20],[5|24],[4|26],[4|22],[3|25],[4|27],[6|24],[4|29],[6|29],[6|34],aaaaaa,15,Group: 32
P507,[9|26],[4|30],[6|27],[7|24],[8|29],[7|24],[9|27],[6|21],[6|33],[5|31],[5|24],[5|32],[8|22],[6|29],[9|29],[8|26],[7|30],[6|23],[6|26],[6|27],[7|30],[6|30],[4|29],[9|38],[6|44],[5|32],[4|23],[7|18],[5|20],[5|23],[3|21],[4|26],[5|21],[6|23],[2|21],[6|25],[5|25],[4|29],[3|24],[5|22],[2|23],[6|20],[5|24],[4|26],[4|22],[3|25],[4|27],[6|24],[4|29],[6|29],[6|34],bbbaaa,28,Group: 32
P540,[9|26],[4|30],[6|27],[7|24],[8|29],[7|24],[9|27],[6|21],[6|33],[5|31],[5|24],[5|32],[8|22],[6|29],[9|29],[8|26],[7|30],[6|23],[6|26],[6|27],[7|30],[6|30],[4|29],[9|38],[6|44],[5|32],[4|23],[7|18],[5|20],[5|23],[3|21],[4|26],[5|21],[6|23],[2|21],[6|25],[5|25],[4|29],[3|24],[5|22],[2|23],[6|20],[5|24],[4|26],[4|22],[3|25],[4|27],[6|24],[4|29],[6|29],[6|34],bbbaaa,17,Group: 32
P284,[9|26],[4|30],[6|27],[7|24],[8|29],[7|24],[9|27],[6|21],[6|33],[5|31],[5|24],[5|32],[8|22],[6|29],[9|29],[8|26],[7|30],[6|23],[6|26],[6|27],[7|30],[6|30],[4|29],[9|38],[6|44],[5|32],[4|23],[7|18],[5|20],[5|23],[3|21],[4|26],[5|21],[6|23],[2|21],[6|25],[5|25],[4|29],[3|24],[5|22],[2|23],[6|20],[5|24],[4|26],[4|22],[3|25],[4|27],[6|24],[4|29],[6|29],[6|34],bbbaaa,18,Group: 32
P566,[9|26],[4|30],[6|27],[7|24],[8|29],[7|24],[9|27],[6|21],[6|33],[5|31],[5|24],[5|32],[8|22],[6|29],[9|29],[8|26],[7|30],[6|23],[6|26],[6|27],[7|30],[6|30],[4|29],[9|38],[6|44],[5|32],[4|23],[7|18],[5|20],[5|23],[3|21],[4|26],[5|21],[6|23],[2|21],[6|25],[5|25],[4|29],[3|24],[5|22],[2|23],[6|20],[5|24],[4|26],[4|22],[3|25],[4|27],[6|24],[4|29],[6|29],[6|34],bbbaaa,25,Group: 32
P503,[9|26],[4|30],[6|27],[7|24],[8|29],[7|24],[9|27],[6|21],[6|33],[5|31],[5|24],[5|32],[8|22],[6|29],[9|29],[8|26],[7|30],[6|23],[6|26],[6|27],[7|30],[6|30],[4|29],[9|38],[6|44],[5|32],[4|23],[7|18],[5|20],[5|23],[3|21],[4|26],[5|21],[6|23],[2|21],[6|25],[5|25],[4|29],[3|24],[5|22],[2|23],[6|20],[5|24],[4|26],[4|22],[3|25],[4|27],[6|24],[4|29],[6|29],[6|34],aaaaaa,21,Group: 32
P495,[9|26],[4|30],[6|27],[7|24],[8|29],[7|24],[9|27],[6|21],[6|33],[5|31],[5|24],[5|32],[8|22],[6|29],[9|29],[8|26],[7|30],[6|23],[6|26],[6|27],[7|30],[6|30],[4|29],[9|38],[6|44],[5|32],[4|23],[7|18],[5|20],[5|23],[3|21],[4|26],[5|21],[6|23],[2|21],[6|25],[5|25],[4|29],[3|24],[5|22],[2|23],[6|20],[5|24],[4|26],[4|22],[3|25],[4|27],[6|24],[4|29],[6|29],[6|34],bbbaaa,24,Group: 32
P512,[9|26],[4|30],[6|27],[7|24],[8|29],[7|24],[9|27],[6|21],[6|33],[5|31],[5|24],[5|32],[8|22],[6|29],[9|29],[8|26],[7|30],[6|23],[6|26],[6|27],[7|30],[6|30],[4|29],[9|38],[6|44],[5|32],[4|23],[7|18],[5|20],[5|23],[3|21],[4|26],[5|21],[6|23],[2|21],[6|25],[5|25],[4|29],[3|24],[5|22],[2|23],[6|20],[5|24],[4|26],[4|22],[3|25],[4|27],[6|24],[4|29],[6|29],[6|34],aaaaaa,35,Group: 32
P107,[9|26],[4|30],[6|27],[7|24],[8|29],[7|24],[9|27],[6|21],[6|33],[5|31],[5|24],[5|32],[8|22],[6|29],[9|29],[8|26],[7|30],[6|23],[6|26],[6|27],[7|30],[6|30],[4|29],[9|38],[6|44],[5|32],[4|23],[7|18],[5|20],[5|23],[3|21],[4|26],[5|21],[6|23],[2|21],[6|25],[5|25],[4|29],[3|24],[5|22],[2|23],[6|20],[5|24],[4|26],[4|22],[3|25],[4|27],[6|24],[4|29],[6|29],[6|34],bbbaaa,20,Group: 32
P11,[9|26],[4|30],[6|27],[7|24],[8|29],[7|24],[9|27],[6|21],[6|33],[5|31],[5|24],[5|32],[8|22],[6|29],[9|29],[8|26],[7|30],[6|23],[6|26],[6|27],[7|30],[6|30],[4|29],[9|38],[6|44],[5|32],[4|23],[7|18],[5|20],[5|23],[3|21],[4|26],[5|21],[6|23],[2|21],[6|25],[5|25],[4|29],[3|24],[5|22],[2|23],[6|20],[5|24],[4|26],[4|22],[3|25],[4|27],[6|24],[4|29],[6|29],[6|34],aaaaaa,21,Group: 32
P555,[9|26],[4|30],[6|27],[7|24],[8|29],[7|24],[9|27],[6|21],[6|33],[5|31],[5|24],[5|32],[8|22],[6|29],[9|29],[8|26],[7|30],[6|23],[6|26],[6|27],[7|30],[6|30],[4|29],[9|38],[6|44],[5|32],[4|23],[7|18],[5|20],[5|23],[3|21],[4|26],[5|21],[6|23],[2|21],[6|25],[5|25],[4|29],[3|24],[5|22],[2|23],[6|20],[5|24],[4|26],[4|22],[3|25],[4|27],[6|24],[4|29],[6|29],[6|34],bbbaaa,6,Group: 32
P529,[9|26],[4|30],[6|27],[7|24],[8|29],[7|24],[9|27],[6|21],[6|33],[5|31],[5|24],[5|32],[8|22],[6|29],[9|29],[8|26],[7|30],[6|23],[6|26],[6|27],[7|30],[6|30],[4|29],[9|38],[6|44],[5|32],[4|23],[7|18],[5|20],[5|23],[3|21],[4|26],[5|21],[6|23],[2|21],[6|25],[5|25],[4|29],[3|24],[5|22],[2|23],[6|20],[5|24],[4|26],[4|22],[3|25],[4|27],[6|24],[4|29],[6|29],[6|34],bbbaaa,15,Group: 32
P9,[9|26],[4|30],[6|27],[7|24],[8|29],[7|24],[9|27],[6|21],[6|33],[5|31],[5|24],[5|32],[8|22],[6|29],[9|29],[8|26],[7|30],[6|23],[6|26],[6|27],[7|30],[6|30],[4|29],[9|38],[6|44],[5|32],[4|23],[7|18],[5|20],[5|23],[3|21],[4|26],[5|21],[6|23],[2|21],[6|25],[5|25],[4|29],[3|24],[5|22],[2|23],[6|20],[5|24],[4|26],[4|22],[3|25],[4|27],[6|24],[4|29],[6|29],[6|34],bbbaaa,13,Group: 32
P263,[9|26],[4|30],[6|27],[7|24],[8|29],[7|24],[9|27],[6|21],[6|33],[5|31],[5|24],[5|32],[8|22],[6|29],[9|29],[8|26],[7|30],[6|23],[6|26],[6|27],[7|30],[6|30],[4|29],[9|38],[6|44],[5|32],[4|23],[7|18],[5|20],[5|23],[3|21],[4|26],[5|21],[6|23],[2|21],[6|25],[5|25],[4|29],[3|24],[5|22],[2|23],[6|20],[5|24],[4|26],[4|22],[3|25],[4|27],[6|24],[4|29],[6|29],[6|34],aaaaaa,23,Group: 32
P411,[9|26],[4|30],[6|27],[7|24],[8|29],[7|24],[9|27],[6|21],[6|33],[5|31],[5|24],[5|32],[8|22],[6|29],[9|29],[8|26],[7|30],[6|23],[6|26],[6|27],[7|30],[6|30],[4|29],[9|38],[6|44],[5|32],[4|23],[7|18],[5|20],[5|23],[3|21],[4|26],[5|21],[6|23],[2|21],[6|25],[5|25],[4|29],[3|24],[5|22],[2|23],[6|20],[5|24],[4|26],[4|22],[3|25],[4|27],[6|24],[4|29],[6|29],[6|34],aaaaaa,22,Group: 32
P505,[9|26],[4|30],[6|27],[7|24],[8|29],[7|24],[9|27],[6|21],[6|33],[5|31],[5|24],[5|32],[8|22],[6|29],[9|29],[8|26],[7|30],[6|23],[6|26],[6|27],[7|30],[6|30],[4|29],[9|38],[6|44],[5|32],[4|23],[7|18],[5|20],[5|23],[3|21],[4|26],[5|21],[6|23],[2|21],[6|25],[5|25],[4|29],[3|24],[5|22],[2|23],[6|20],[5|24],[4|26],[4|22],[3|25],[4|27],[6|24],[4|29],[6|29],[6|34],aaaaaa,11,Group: 32
P270,[9|26],[4|30],[6|27],[7|24],[8|29],[7|24],[9|27],[6|21],[6|33],[5|31],[5|24],[5|32],[8|22],[6|29],[9|29],[8|26],[7|30],[6|23],[6|26],[6|27],[7|30],[6|30],[4|29],[9|38],[6|44],[5|32],[4|23],[7|18],[5|20],[5|23],[3|21],[4|26],[5|21],[6|23],[2|21],[6|25],[5|25],[4|29],[3|24],[5|22],[2|23],[6|20],[5|24],[4|26],[4|22],[3|25],[4|27],[6|24],[4|29],[6|29],[6|34],bbbaaa,31,Group: 32
P537,[9|26],[4|30],[6|27],[7|24],[8|29],[7|24],[9|27],[6|21],[6|33],[5|31],[5|24],[5|32],[8|22],[6|29],[9|29],[8|26],[7|30],[6|23],[6|26],[6|27],[7|30],[6|30],[4|29],[9|38],[6|44],[5|32],[4|23],[7|18],[5|20],[5|23],[3|21],[4|26],[5|21],[6|23],[2|21],[6|25],[5|25],[4|29],[3|24],[5|22],[2|23],[6|20],[5|24],[4|26],[4|22],[3|25],[4|27],[6|24],[4|29],[6|29],[6|34],bbbaaa,20,Group: 32
P613,[9|26],[4|30],[6|27],[7|24],[8|29],[7|24],[9|27],[6|21],[6|33],[5|31],[5|24],[5|32],[8|22],[6|29],[9|29],[8|26],[7|30],[6|23],[6|26],[6|27],[7|30],[6|30],[4|29],[9|38],[6|44],[5|32],[4|23],[7|18],[5|20],[5|23],[3|21],[4|26],[5|21],[6|23],[2|21],[6|25],[5|25],[4|29],[3|24],[5|22],[2|23],[6|20],[5|24],[4|26],[4|22],[3|25],[4|27],[6|24],[4|29],[6|29],[6|34],aaaaaa,30,Group: 32
P43,[22|49],[26|51],[22|49],[23|59],[26|61],[23|50],[28|52],[22|53],[26|49],[26|49],[28|56],[25|57],[22|57],[25|52],[25|51],[27|52],[30|52],[26|67],[28|53],[18|56],[27|64],[21|49],[25|51],[24|72],[23|64],[14|64],[16|43],[16|42],[19|43],[15|42],[18|40],[17|45],[20|39],[18|46],[20|44],[19|43],[22|50],[17|47],[20|52],[20|42],[19|47],[21|47],[18|46],[17|49],[25|42],[25|46],[21|46],[18|49],[23|50],[15|45],[12|57],bbbaaa,27,Group: 33
P409,[22|49],[26|51],[22|49],[23|59],[26|61],[23|50],[28|52],[22|53],[26|49],[26|49],[28|56],[25|57],[22|57],[25|52],[25|51],[27|52],[30|52],[26|67],[28|53],[18|56],[27|64],[21|49],[25|51],[24|72],[23|64],[14|64],[16|43],[16|42],[19|43],[15|42],[18|40],[17|45],[20|39],[18|46],[20|44],[19|43],[22|50],[17|47],[20|52],[20|42],[19|47],[21|47],[18|46],[17|49],[25|42],[25|46],[21|46],[18|49],[23|50],[15|45],[12|57],aaaaaa,73,Group: 33
P34,[22|49],[26|51],[22|49],[23|59],[26|61],[23|50],[28|52],[22|53],[26|49],[26|49],[28|56],[25|57],[22|57],[25|52],[25|51],[27|52],[30|52],[26|67],[28|53],[18|56],[27|64],[21|49],[25|51],[24|72],[23|64],[14|64],[16|43],[16|42],[19|43],[15|42],[18|40],[17|45],[20|39],[18|46],[20|44],[19|43],[22|50],[17|47],[20|52],[20|42],[19|47],[21|47],[18|46],[17|49],[25|42],[25|46],[21|46],[18|49],[23|50],[15|45],[12|57],aaaaaa,26,Group: 33
P38,[22|49],[26|51],[22|49],[23|59],[26|61],[23|50],[28|52],[22|53],[26|49],[26|49],[28|56],[25|57],[22|57],[25|52],[25|51],[27|52],[30|52],[26|67],[28|53],[18|56],[27|64],[21|49],[25|51],[24|72],[23|64],[14|64],[16|43],[16|42],[19|43],[15|42],[18|40],[17|45],[20|39],[18|46],[20|44],[19|43],[22|50],[17|47],[20|52],[20|42],[19|47],[21|47],[18|46],[17|49],[25|42],[25|46],[21|46],[18|49],[23|50],[15|45],[12|57],aaaaaa,24,Group: 33
P17,[22|49],[26|51],[22|49],[23|59],[26|61],[23|50],[28|52],[22|53],[26|49],[26|49],[28|56],[25|57],[22|57],[25|52],[25|51],[27|52],[30|52],[26|67],[28|53],[18|56],[27|64],[21|49],[25|51],[24|72],[23|64],[14|64],[16|43],[16|42],[19|43],[15|42],[18|40],[17|45],[20|39],[18|46],[20|44],[19|43],[22|50],[17|47],[20|52],[20|42],[19|47],[21|47],[18|46],[17|49],[25|42],[25|46],[21|46],[18|49],[23|50],[15|45],[12|57],bbbaaa,25,Group: 33
P169,[22|49],[26|51],[22|49],[23|59],[26|61],[23|50],[28|52],[22|53],[26|49],[26|49],[28|56],[25|57],[22|57],[25|52],[25|51],[27|52],[30|52],[26|67],[28|53],[18|56],[27|64],[21|49],[25|51],[24|72],[23|64],[14|64],[16|43],[16|42],[19|43],[15|42],[18|40],[17|45],[20|39],[18|46],[20|44],[19|43],[22|50],[17|47],[20|52],[20|42],[19|47],[21|47],[18|46],[17|49],[25|42],[25|46],[21|46],[18|49],[23|50],[15|45],[12|57],bbbaaa,33,Group: 33
P168,[22|49],[26|51],[22|49],[23|59],[26|61],[23|50],[28|52],[22|53],[26|49],[26|49],[28|56],[25|57],[22|57],[25|52],[25|51],[27|52],[30|52],[26|67],[28|53],[18|56],[27|64],[21|49],[25|51],[24|72],[23|64],[14|64],[16|43],[16|42],[19|43],[15|42],[18|40],[17|45],[20|39],[18|46],[20|44],[19|43],[22|50],[17|47],[20|52],[20|42],[19|47],[21|47],[18|46],[17|49],[25|42],[25|46],[21|46],[18|49],[23|50],[15|45],[12|57],bbbaaa,18,Group: 33
P194,[22|49],[26|51],[22|49],[23|59],[26|61],[23|50],[28|52],[22|53],[26|49],[26|49],[28|56],[25|57],[22|57],[25|52],[25|51],[27|52],[30|52],[26|67],[28|53],[18|56],[27|64],[21|49],[25|51],[24|72],[23|64],[14|64],[16|43],[16|42],[19|43],[15|42],[18|40],[17|45],[20|39],[18|46],[20|44],[19|43],[22|50],[17|47],[20|52],[20|42],[19|47],[21|47],[18|46],[17|49],[25|42],[25|46],[21|46],[18|49],[23|50],[15|45],[12|57],aaaaaa,27,Group: 33
P113,[22|49],[26|51],[22|49],[23|59],[26|61],[23|50],[28|52],[22|53],[26|49],[26|49],[28|56],[25|57],[22|57],[25|52],[25|51],[27|52],[30|52],[26|67],[28|53],[18|56],[27|64],[21|49],[25|51],[24|72],[23|64],[14|64],[16|43],[16|42],[19|43],[15|42],[18|40],[17|45],[20|39],[18|46],[20|44],[19|43],[22|50],[17|47],[20|52],[20|42],[19|47],[21|47],[18|46],[17|49],[25|42],[25|46],[21|46],[18|49],[23|50],[15|45],[12|57],aaaaaa,16,Group: 33
P618,[22|49],[26|51],[22|49],[23|59],[26|61],[23|50],[28|52],[22|53],[26|49],[26|49],[28|56],[25|57],[22|57],[25|52],[25|51],[27|52],[30|52],[26|67],[28|53],[18|56],[27|64],[21|49],[25|51],[24|72],[23|64],[14|64],[16|43],[16|42],[19|43],[15|42],[18|40],[17|45],[20|39],[18|46],[20|44],[19|43],[22|50],[17|47],[20|52],[20|42],[19|47],[21|47],[18|46],[17|49],[25|42],[25|46],[21|46],[18|49],[23|50],[15|45],[12|57],aaaaaa,33,Group: 33
P24,[22|49],[26|51],[22|49],[23|59],[26|61],[23|50],[28|52],[22|53],[26|49],[26|49],[28|56],[25|57],[22|57],[25|52],[25|51],[27|52],[30|52],[26|67],[28|53],[18|56],[27|64],[21|49],[25|51],[24|72],[23|64],[14|64],[16|43],[16|42],[19|43],[15|42],[18|40],[17|45],[20|39],[18|46],[20|44],[19|43],[22|50],[17|47],[20|52],[20|42],[19|47],[21|47],[18|46],[17|49],[25|42],[25|46],[21|46],[18|49],[23|50],[15|45],[12|57],aaaaaa,14,Group: 33
P101,[22|49],[26|51],[22|49],[23|59],[26|61],[23|50],[28|52],[22|53],[26|49],[26|49],[28|56],[25|57],[22|57],[25|52],[25|51],[27|52],[30|52],[26|67],[28|53],[18|56],[27|64],[21|49],[25|51],[24|72],[23|64],[14|64],[16|43],[16|42],[19|43],[15|42],[18|40],[17|45],[20|39],[18|46],[20|44],[19|43],[22|50],[17|47],[20|52],[20|42],[19|47],[21|47],[18|46],[17|49],[25|42],[25|46],[21|46],[18|49],[23|50],[15|45],[12|57],bbbaaa,15,Group: 33
P44,[22|49],[26|51],[22|49],[23|59],[26|61],[23|50],[28|52],[22|53],[26|49],[26|49],[28|56],[25|57],[22|57],[25|52],[25|51],[27|52],[30|52],[26|67],[28|53],[18|56],[27|64],[21|49],[25|51],[24|72],[23|64],[14|64],[16|43],[16|42],[19|43],[15|42],[18|40],[17|45],[20|39],[18|46],[20|44],[19|43],[22|50],[17|47],[20|52],[20|42],[19|47],[21|47],[18|46],[17|49],[25|42],[25|46],[21|46],[18|49],[23|50],[15|45],[12|57],bbbaaa,16,Group: 33
P86,[22|49],[26|51],[22|49],[23|59],[26|61],[23|50],[28|52],[22|53],[26|49],[26|49],[28|56],[25|57],[22|57],[25|52],[25|51],[27|52],[30|52],[26|67],[28|53],[18|56],[27|64],[21|49],[25|51],[24|72],[23|64],[14|64],[16|43],[16|42],[19|43],[15|42],[18|40],[17|45],[20|39],[18|46],[20|44],[19|43],[22|50],[17|47],[20|52],[20|42],[19|47],[21|47],[18|46],[17|49],[25|42],[25|46],[21|46],[18|49],[23|50],[15|45],[12|57],aaaaaa,25,Group: 33
P619,[22|49],[26|51],[22|49],[23|59],[26|61],[23|50],[28|52],[22|53],[26|49],[26|49],[28|56],[25|57],[22|57],[25|52],[25|51],[27|52],[30|52],[26|67],[28|53],[18|56],[27|64],[21|49],[25|51],[24|72],[23|64],[14|64],[16|43],[16|42],[19|43],[15|42],[18|40],[17|45],[20|39],[18|46],[20|44],[19|43],[22|50],[17|47],[20|52],[20|42],[19|47],[21|47],[18|46],[17|49],[25|42],[25|46],[21|46],[18|49],[23|50],[15|45],[12|57],aaaaaa,22,Group: 33
P37,[22|49],[26|51],[22|49],[23|59],[26|61],[23|50],[28|52],[22|53],[26|49],[26|49],[28|56],[25|57],[22|57],[25|52],[25|51],[27|52],[30|52],[26|67],[28|53],[18|56],[27|64],[21|49],[25|51],[24|72],[23|64],[14|64],[16|43],[16|42],[19|43],[15|42],[18|40],[17|45],[20|39],[18|46],[20|44],[19|43],[22|50],[17|47],[20|52],[20|42],[19|47],[21|47],[18|46],[17|49],[25|42],[25|46],[21|46],[18|49],[23|50],[15|45],[12|57],bbbaaa,29,Group: 33
P89,[22|49],[26|51],[22|49],[23|59],[26|61],[23|50],[28|52],[22|53],[26|49],[26|49],[28|56],[25|57],[22|57],[25|52],[25|51],[27|52],[30|52],[26|67],[28|53],[18|56],[27|64],[21|49],[25|51],[24|72],[23|64],[14|64],[16|43],[16|42],[19|43],[15|42],[18|40],[17|45],[20|39],[18|46],[20|44],[19|43],[22|50],[17|47],[20|52],[20|42],[19|47],[21|47],[18|46],[17|49],[25|42],[25|46],[21|46],[18|49],[23|50],[15|45],[12|57],bbbaaa,28,Group: 33
P167,[22|49],[26|51],[22|49],[23|59],[26|61],[23|50],[28|52],[22|53],[26|49],[26|49],[28|56],[25|57],[22|57],[25|52],[25|51],[27|52],[30|52],[26|67],[28|53],[18|56],[27|64],[21|49],[25|51],[24|72],[23|64],[14|64],[16|43],[16|42],[19|43],[15|42],[18|40],[17|45],[20|39],[18|46],[20|44],[19|43],[22|50],[17|47],[20|52],[20|42],[19|47],[21|47],[18|46],[17|49],[25|42],[25|46],[21|46],[18|49],[23|50],[15|45],[12|57],aaaaaa,28,Group: 33
